male,age_categorical,married,education_categorical,race_categorical,alc_outlet_density,binge_drink,neighborhood_id
0,1,0,3,1,147,1,37
1,3,1,1,2,147,0,37
0,4,0,2,1,147,0,37
1,2,0,3,3,147,1,37
1,2,0,2,3,147,1,37
0,3,0,3,2,147,0,37
0,2,1,4,2,147,0,37
0,3,1,2,2,147,0,37
1,3,1,2,1,147,0,37
1,4,1,2,4,147,0,37
1,3,1,3,1,147,0,37
0,2,0,3,1,147,0,37
0,4,0,4,2,147,0,37
1,2,1,2,1,147,0,37
1,5,1,3,4,147,0,37
1,4,0,1,1,147,1,37
0,3,0,2,3,147,0,37
0,5,0,2,4,147,1,37
0,3,1,4,2,147,0,37
0,2,0,3,1,147,0,37
1,4,0,3,3,147,0,37
1,5,0,4,3,147,0,37
1,4,1,3,1,147,0,37
0,5,1,1,1,147,0,37
0,4,0,2,4,147,0,37
0,6,1,3,1,147,0,37
1,2,0,3,2,147,0,37
0,2,0,2,1,147,0,37
0,5,1,3,1,147,0,37
0,2,1,3,1,147,0,37
0,2,1,2,4,147,0,37
1,2,0,4,3,147,0,37
0,4,0,3,4,147,0,37
0,5,0,1,1,147,1,37
1,5,0,1,4,147,1,37
1,2,1,3,1,147,0,37
0,4,0,1,1,147,0,37
1,1,0,1,1,147,1,37
0,2,1,2,2,147,0,37
0,2,1,2,2,147,0,37
1,1,0,2,1,147,0,37
1,6,0,2,3,147,1,37
0,4,1,1,4,147,0,37
0,2,0,2,2,147,0,37
0,5,0,2,3,147,0,37
0,4,0,3,1,147,0,37
1,4,0,4,2,147,0,37
1,6,1,3,1,147,0,37
1,4,0,3,1,147,0,37
0,4,0,2,1,147,0,37
1,1,0,3,1,147,0,37
0,1,0,3,2,147,0,37
0,5,0,4,1,147,0,37
1,2,1,3,2,147,0,37
0,3,0,2,3,147,0,37
1,3,0,2,1,147,1,37
1,2,1,3,1,147,0,37
1,3,0,3,1,147,1,37
0,5,1,3,1,147,0,37
1,5,1,2,1,147,0,37
0,3,0,1,2,147,1,37
1,4,1,1,4,147,1,37
0,1,0,1,3,147,0,37
1,4,1,4,4,147,0,37
0,3,1,3,2,147,0,37
0,2,1,3,1,147,0,37
1,4,0,2,2,147,1,37
1,3,0,3,1,147,0,37
0,5,1,1,1,147,0,37
1,3,1,2,2,147,0,37
0,6,1,2,4,147,0,37
0,2,0,3,4,147,0,37
1,2,0,1,1,147,0,37
0,4,0,3,3,147,0,37
1,6,0,4,2,147,0,37
1,3,1,3,3,147,0,37
0,2,1,3,1,147,0,37
1,4,0,3,1,147,0,37
1,2,0,3,2,147,0,37
0,1,1,2,1,147,0,37
1,4,0,3,2,147,1,37
1,3,1,2,1,147,0,37
0,5,0,4,1,147,0,37
1,2,1,2,1,147,0,37
0,2,0,2,2,147,0,37
0,3,0,2,1,147,0,37
1,2,0,3,2,147,0,37
1,5,0,1,1,147,1,37
0,3,0,3,2,147,0,37
1,4,0,3,1,147,0,37
0,2,0,4,3,147,0,37
1,5,0,4,2,147,0,37
1,6,0,3,3,147,0,37
0,4,0,3,2,147,0,37
1,3,1,3,1,147,0,37
0,5,0,3,1,147,0,37
0,4,1,1,1,150,0,38
0,2,1,3,2,150,0,38
0,4,0,3,3,150,0,38
0,3,0,1,1,150,1,38
0,3,1,4,3,150,0,38
0,1,1,3,3,150,0,38
0,5,0,3,2,150,0,38
1,4,0,1,3,150,1,38
1,1,1,1,3,150,0,38
1,2,0,3,1,150,0,38
1,4,0,3,1,150,0,38
1,2,0,3,1,150,0,38
1,5,0,3,1,150,0,38
1,3,0,2,4,150,0,38
0,5,1,3,1,150,0,38
1,2,0,2,2,150,0,38
0,4,1,1,3,150,0,38
1,1,0,2,1,150,0,38
1,5,1,3,4,150,0,38
0,3,1,3,3,150,0,38
0,6,1,2,3,150,0,38
1,3,0,2,1,150,0,38
0,6,1,3,2,150,0,38
1,3,0,2,3,150,1,38
1,4,1,2,4,150,0,38
0,5,1,1,1,150,0,38
1,6,0,3,2,150,0,38
1,5,0,3,1,150,0,38
1,3,0,3,4,150,0,38
0,4,1,2,1,150,0,38
0,3,0,4,2,150,0,38
0,6,1,4,1,150,0,38
1,4,0,1,2,150,1,38
1,5,0,1,3,150,0,38
1,3,1,4,1,150,0,38
1,2,0,1,1,150,1,38
0,5,0,3,1,150,0,38
1,3,1,3,4,150,0,38
0,2,0,3,4,150,0,38
0,2,0,3,3,150,0,38
0,1,0,2,2,150,0,38
1,3,0,3,1,150,1,38
1,1,1,2,1,150,0,38
1,2,1,2,1,150,0,38
0,2,0,3,2,150,0,38
0,2,1,4,3,150,0,38
0,1,0,1,1,150,0,38
0,2,0,3,1,150,0,38
0,5,1,3,3,150,0,38
0,6,1,2,1,150,0,38
1,3,1,2,1,150,0,38
0,2,0,2,3,150,0,38
1,2,0,2,1,150,1,38
1,4,0,3,2,150,0,38
1,6,0,3,1,150,0,38
1,4,0,3,2,150,1,38
0,1,0,3,1,150,0,38
0,4,0,3,3,150,0,38
1,3,1,1,4,150,0,38
0,2,1,3,2,150,0,38
0,5,0,2,1,150,0,38
1,5,1,1,3,150,0,38
0,6,0,4,2,150,0,38
1,1,1,1,3,150,0,38
0,5,0,2,3,150,0,38
0,2,1,3,3,150,0,38
0,4,0,2,1,150,1,38
0,6,1,3,2,150,0,38
1,3,0,2,1,150,1,38
0,2,0,4,3,150,0,38
0,2,0,3,2,150,0,38
0,2,0,3,1,150,0,38
1,3,1,1,3,150,1,38
1,1,0,2,2,150,0,38
0,2,0,3,1,150,0,38
1,2,0,2,2,150,0,38
0,4,0,1,4,150,1,38
0,4,1,2,3,150,0,38
0,2,0,1,4,150,0,38
1,4,0,3,3,150,0,38
1,4,0,4,3,150,0,38
0,4,1,1,2,150,0,38
1,4,0,1,1,150,1,38
0,4,0,1,4,150,0,38
0,2,0,3,1,150,0,38
1,2,0,2,3,150,1,38
1,5,0,3,2,150,0,38
0,4,0,2,3,150,0,38
0,3,0,2,1,150,0,38
1,4,0,1,1,150,1,38
1,5,1,1,4,150,1,38
0,5,0,3,1,150,0,38
0,4,0,1,2,150,0,38
0,2,1,2,4,150,0,38
0,2,0,1,3,150,0,38
1,6,0,3,1,150,1,38
0,4,0,2,3,150,0,38
1,2,0,4,1,150,0,38
0,3,0,3,3,150,1,38
1,3,0,4,2,150,1,38
0,3,1,3,1,150,0,38
0,1,0,1,4,150,1,38
0,2,0,2,3,150,0,38
1,3,1,3,1,150,0,38
0,6,0,2,2,150,1,38
0,6,1,2,3,150,0,38
0,3,1,4,1,150,0,38
1,5,0,3,3,150,0,38
0,6,1,3,4,150,0,38
1,4,1,3,1,150,0,38
1,1,1,1,3,150,0,38
1,2,0,2,1,150,0,38
1,2,0,2,1,150,1,38
0,4,0,3,2,150,0,38
0,3,0,2,1,150,0,38
0,3,0,4,1,150,0,38
1,4,0,3,2,150,0,38
0,2,0,1,2,150,1,38
0,5,0,3,2,150,1,38
1,3,1,2,1,153,0,39
1,4,0,3,3,153,0,39
1,2,0,4,1,153,0,39
0,5,1,2,1,153,0,39
0,2,0,4,1,153,0,39
1,5,0,3,2,153,0,39
1,3,0,1,2,153,1,39
0,3,0,3,2,153,0,39
1,3,1,4,3,153,0,39
0,2,1,4,3,153,0,39
0,2,0,3,2,153,0,39
1,5,0,3,1,153,1,39
0,4,0,2,3,153,1,39
1,4,0,3,3,153,0,39
0,3,0,4,1,153,0,39
0,3,0,3,1,153,0,39
1,6,0,2,2,153,0,39
0,5,1,4,1,153,0,39
0,3,0,4,3,153,0,39
1,3,0,3,3,153,0,39
0,4,0,1,4,153,1,39
0,4,0,1,3,153,0,39
0,4,1,3,2,153,0,39
1,4,0,3,4,153,0,39
1,4,1,3,3,153,0,39
0,5,0,2,1,153,0,39
0,5,0,2,3,153,0,39
0,6,0,3,2,153,0,39
0,4,0,3,2,153,0,39
1,4,1,3,4,153,0,39
0,5,1,3,1,153,0,39
0,4,1,1,2,153,0,39
1,1,0,3,1,153,0,39
1,3,1,1,2,153,1,39
1,1,0,2,1,153,0,39
1,2,0,3,2,153,0,39
0,6,0,1,2,153,1,39
1,2,0,3,2,153,0,39
0,4,1,3,4,153,0,39
0,3,1,2,4,153,0,39
0,4,1,3,2,153,0,39
0,5,0,1,1,153,1,39
1,5,0,2,1,153,1,39
0,5,0,4,1,153,0,39
1,4,1,2,1,153,0,39
0,2,0,2,2,153,0,39
1,3,0,3,3,153,0,39
1,4,0,4,1,153,1,39
1,4,0,3,2,153,1,39
1,5,1,2,2,153,0,39
1,3,1,2,2,153,0,39
0,6,1,1,3,153,0,39
1,6,0,2,1,153,0,39
1,5,0,3,1,153,0,39
0,3,1,2,1,153,0,39
0,2,1,4,2,153,0,39
0,2,0,1,2,153,1,39
1,5,1,3,3,153,0,39
1,5,1,2,4,153,0,39
0,2,1,3,1,153,0,39
0,5,0,3,1,153,0,39
0,3,0,4,2,153,0,39
0,3,0,4,1,153,0,39
0,5,1,3,1,153,0,39
0,2,0,3,1,153,0,39
0,4,1,3,3,153,0,39
0,5,0,3,4,153,0,39
1,2,0,1,3,153,1,39
0,5,0,4,3,153,0,39
0,2,0,2,3,153,0,39
0,5,0,3,2,153,0,39
1,3,0,3,4,153,0,39
0,4,0,2,1,153,0,39
0,4,0,2,1,153,0,39
0,4,1,4,3,153,0,39
0,3,0,4,2,153,0,39
0,4,0,1,1,153,0,39
1,4,1,2,1,153,0,39
0,2,0,3,2,153,0,39
1,2,0,4,1,153,0,39
0,6,0,4,2,153,0,39
1,4,1,1,3,153,0,39
1,3,0,2,1,153,1,39
0,1,0,2,1,153,0,39
1,4,0,2,4,153,0,39
1,2,0,1,1,153,1,39
0,6,0,3,1,153,0,39
0,5,0,1,1,153,1,39
1,3,0,3,1,153,1,39
1,2,1,3,1,153,0,39
1,2,0,4,1,153,0,39
1,4,1,2,3,153,1,39
1,6,1,3,3,153,0,39
0,5,0,3,3,153,0,39
0,4,1,3,1,153,0,39
0,4,1,3,3,153,0,39
1,2,0,3,3,153,0,39
0,4,0,2,3,156,0,40
1,4,0,4,3,156,0,40
0,5,1,2,4,156,0,40
1,6,0,4,1,156,0,40
1,6,1,1,4,156,0,40
0,4,0,3,3,156,0,40
0,5,0,2,1,156,0,40
0,2,0,2,3,156,0,40
0,6,0,3,2,156,0,40
1,2,0,4,1,156,0,40
0,2,0,2,1,156,0,40
1,4,1,2,1,156,0,40
0,5,0,3,1,156,0,40
0,6,0,2,2,156,0,40
1,5,0,3,2,156,1,40
1,6,0,2,3,156,1,40
0,6,0,1,4,156,1,40
1,4,0,2,2,156,0,40
1,5,0,2,2,156,1,40
0,3,0,1,2,156,0,40
1,4,0,4,1,156,0,40
1,6,1,1,1,156,0,40
1,3,0,2,1,156,1,40
0,3,1,3,1,156,0,40
0,5,1,1,2,156,0,40
1,5,0,2,2,156,0,40
0,3,0,3,3,156,0,40
0,5,0,2,4,156,0,40
1,3,0,3,4,156,1,40
0,6,1,4,3,156,0,40
1,5,1,1,1,156,0,40
0,2,0,3,1,156,0,40
0,4,1,2,1,156,0,40
0,5,0,4,3,156,0,40
1,6,0,3,1,156,1,40
0,2,1,3,1,156,0,40
0,5,1,2,2,156,0,40
1,4,1,3,1,156,0,40
0,4,0,3,1,156,0,40
1,4,1,2,4,156,0,40
0,5,0,1,1,156,1,40
0,5,0,2,4,156,0,40
0,6,1,4,2,156,0,40
0,6,0,2,4,156,0,40
0,5,0,3,3,156,0,40
1,3,0,3,4,156,0,40
1,2,0,3,3,156,0,40
0,5,0,4,4,156,0,40
0,5,0,3,3,156,0,40
0,4,0,2,1,156,0,40
0,4,1,3,2,156,0,40
0,3,1,1,1,156,0,40
0,5,1,1,4,156,0,40
1,6,1,1,2,156,1,40
0,2,1,1,4,156,0,40
1,6,0,2,1,156,1,40
0,6,0,2,1,156,1,40
0,3,1,1,1,156,0,40
0,6,0,1,3,156,0,40
1,3,0,1,1,156,1,40
1,6,0,2,1,156,1,40
0,2,0,4,1,156,0,40
0,2,1,2,3,156,0,40
0,5,0,4,1,156,0,40
1,4,0,3,1,156,1,40
0,4,1,2,4,156,0,40
1,2,1,3,1,156,0,40
1,5,0,2,1,156,0,40
1,4,0,2,3,156,1,40
1,3,0,1,1,156,0,40
0,3,0,1,2,156,0,40
1,6,0,3,3,156,0,40
0,4,0,4,3,156,0,40
0,4,0,3,3,156,0,40
0,4,1,4,4,156,0,40
1,3,0,2,1,156,0,40
0,4,0,1,4,156,0,40
0,4,1,2,4,156,0,40
0,5,0,3,2,156,0,40
0,5,0,2,2,156,0,40
0,5,0,2,3,156,0,40
1,3,0,1,2,156,1,40
0,5,0,4,3,156,0,40
1,4,0,2,1,156,1,40
1,4,1,2,1,156,0,40
0,4,0,2,1,156,1,40
0,4,0,3,2,156,0,40
1,5,0,4,2,156,0,40
0,4,0,2,3,156,0,40
1,4,1,1,1,159,0,41
1,5,0,4,1,159,0,41
0,5,0,4,1,159,0,41
0,3,0,2,3,159,0,41
0,5,0,2,3,159,0,41
0,4,0,1,2,159,1,41
1,5,0,3,1,159,0,41
0,5,1,3,4,159,0,41
0,5,1,1,2,159,0,41
0,4,1,2,3,159,0,41
0,4,0,2,2,159,0,41
0,5,0,4,2,159,0,41
1,4,1,4,1,159,0,41
0,5,1,4,2,159,0,41
0,3,1,1,1,159,0,41
1,5,1,2,3,159,1,41
0,4,0,4,1,159,0,41
0,5,0,1,1,159,0,41
1,5,0,4,1,159,0,41
1,4,0,2,1,159,1,41
0,5,1,4,1,159,0,41
1,3,1,4,1,159,0,41
0,5,0,1,1,159,1,41
0,2,0,2,1,159,0,41
1,5,0,3,3,159,0,41
0,5,0,3,2,159,0,41
0,3,1,4,1,159,0,41
1,5,0,3,1,159,1,41
1,3,1,3,1,159,0,41
0,5,0,2,3,159,0,41
1,5,1,3,1,159,0,41
1,4,1,1,2,159,1,41
0,3,1,2,3,159,0,41
0,5,0,2,3,159,0,41
0,5,1,3,1,159,0,41
0,5,0,2,2,159,0,41
0,5,1,2,3,159,0,41
0,5,1,1,3,159,0,41
0,5,1,2,1,159,0,41
0,5,0,3,4,159,0,41
0,4,0,2,1,159,0,41
0,4,0,2,4,159,1,41
0,5,0,2,2,159,0,41
0,4,1,1,1,159,0,41
0,4,0,1,1,159,1,41
0,4,0,3,1,159,0,41
0,4,0,3,1,159,0,41
1,6,0,1,1,159,1,41
0,4,1,2,2,159,0,41
0,2,1,1,1,159,1,41
0,4,0,4,1,159,0,41
1,3,0,3,1,159,0,41
0,5,0,3,1,159,0,41
0,4,1,2,1,159,0,41
1,4,0,3,1,159,0,41
0,5,0,3,1,159,0,41
0,2,0,1,2,159,0,41
1,3,0,2,1,159,1,41
1,4,0,2,1,159,1,41
0,3,1,4,1,159,0,41
0,6,1,3,1,159,0,41
0,4,1,2,4,159,0,41
0,5,1,2,1,159,0,41
0,4,1,4,1,159,0,41
0,4,0,2,3,159,1,41
1,5,0,4,1,159,0,41
0,5,0,3,3,162,0,42
0,6,0,4,4,162,0,42
0,4,0,4,1,162,0,42
1,6,0,3,2,162,1,42
1,6,0,2,1,162,1,42
0,4,1,1,2,162,0,42
0,5,0,4,2,162,0,42
0,6,0,3,1,162,0,42
0,4,0,2,3,162,0,42
1,5,1,2,1,162,0,42
1,4,0,3,2,162,1,42
0,6,1,2,2,162,0,42
0,5,0,2,2,162,1,42
1,5,1,3,3,162,0,42
0,4,0,1,1,162,0,42
0,4,0,3,1,162,0,42
1,5,0,2,1,162,0,42
0,5,1,3,1,162,0,42
1,5,0,4,1,162,0,42
0,6,1,3,1,162,0,42
1,5,0,1,1,162,1,42
1,6,0,3,3,162,0,42
1,4,1,2,1,162,0,42
1,5,0,1,1,162,1,42
0,4,0,2,1,162,0,42
0,6,1,4,1,162,0,42
1,4,0,1,1,162,1,42
0,5,0,3,3,162,0,42
0,5,1,3,4,162,0,42
0,5,1,4,1,162,0,42
0,5,1,2,1,162,0,42
1,3,0,3,1,162,1,42
1,4,1,2,4,162,0,42
1,5,0,1,1,165,1,43
0,5,1,1,1,165,0,43
0,6,1,3,2,165,0,43
1,6,1,1,2,165,0,43
0,5,0,1,2,165,1,43
1,5,1,1,1,165,0,43
0,6,1,2,4,165,0,43
1,5,0,3,4,165,0,43
1,6,1,3,1,165,0,43
0,5,1,3,1,165,0,43
1,5,1,2,3,165,0,43
0,5,0,1,3,165,0,43
0,6,0,3,2,165,0,43
1,6,1,1,1,168,0,44
1,5,1,3,1,168,0,44
